scene,sarcasm,implicit_emotion,explicit_emotion,sentence,v_audio,a_audio,v_text,a_text,div_euclidean,div_v_signed,div_a_signed,div_v_abs,div_a_abs
1_S10E03_144,1,Frustration,Happiness,"Oh, I was gonna start at the end. Thank God you're here.",0.8427618741989136,0.808218240737915,0.7793414504175049,0.4574590395677368,0.35644658415834907,0.06342042378140866,0.3507592011701782,0.06342042378140866,0.3507592011701782
1_S10E03_224,0,Frustration,Frustration,My head hurts and I'm more tired than ever.,0.5788131952285767,0.6989037394523621,0.20950283166190928,0.34137051147330444,0.5140234953257183,0.36931036356666735,0.3575332279790576,0.36931036356666735,0.3575332279790576
1_S10E04_021,0,Neutral,Neutral,"And we live with Sheldon, so the word ""inconvenience"" has really lost all meaning.",0.48946791887283325,0.6737499237060547,0.31133440354433206,0.42184711432412253,0.3085232157517476,0.1781335153285012,0.25190280938193216,0.1781335153285012,0.25190280938193216
1_S10E04_057,0,Fear,Neutral,Don't try luring me in with sexy talk.,0.4990426003932953,0.7025907039642334,0.33393816995578834,0.5098412888091499,0.2537948186876956,0.16510443043750694,0.19274941515508348,0.16510443043750694,0.19274941515508348
1_S10E04_158,0,Neutral,Neutral,I'm trying to think of an answer,0.28590673208236694,0.5482017993927002,0.5077542962399731,0.3948564678875501,0.2696871009467965,-0.2218475641576062,0.15334533150515012,0.2218475641576062,0.15334533150515012
1_S10E04_262,0,Neutral,Neutral,What if we do this?,0.5559276938438416,0.7006352543830872,0.5378236692712383,0.5102377464621414,0.191256285460719,0.018104024572603294,0.19039750792094579,0.018104024572603294,0.19039750792094579
1_S10E04_343,0,Frustration,Frustration,"Well, now I don't know if I want to know!",0.6169825792312622,0.8890154957771301,0.39719395319239686,0.5340692553328532,0.4174851778705187,0.21978862603886534,0.3549462404442769,0.21978862603886534,0.3549462404442769
1_S10E04_398,0,Frustration,Frustration,"Well, I didn't, and it's your fault.",0.6822803020477295,0.6949729919433594,0.3125708654563634,0.5043865320229126,0.41594262369912677,0.36970943659136607,0.19058645992044676,0.36970943659136607,0.19058645992044676
1_S10E04_403,0,Anger,Anger,The kind who almost put a pillow over your face last night.,0.5998339653015137,0.7341490387916565,0.4712547611090371,0.3950030166452737,0.3627018556452191,0.1285792041924766,0.3391460221463828,0.1285792041924766,0.3391460221463828
1_S10E05_110,0,Anger,Anger,The only thing I hate more than you right now is that book!,0.3062196671962738,0.9669021964073181,0.20499680386810443,0.7222591824180203,0.26475700624180093,0.10122286332816938,0.24464301398929778,0.10122286332816938,0.24464301398929778
1_S10E05_288,1,Disgust,Sadness,"I'm in a hot tub with you, so pretty bad.",0.5715515613555908,0.8393020033836365,0.23551189054705862,0.5262939932303764,0.4592348797480545,0.3360396708085322,0.3130080101532601,0.3360396708085322,0.3130080101532601
1_S10E06_003,0,Sadness,Neutral,I got asked to sign autographs there.,0.5135352611541748,0.5527186393737793,0.5792566642954555,0.4246336148412332,0.14396206562967093,-0.06572140314128072,0.1280850245325461,0.06572140314128072,0.1280850245325461
1_S10E07_140,1,Ridicule,Surprise,"Oh my God, that's who you look like.",0.6788386702537537,0.905988335609436,0.6020837471040581,0.7004717111936103,0.21938186146304633,0.07675492314969556,0.20551662441582574,0.07675492314969556,0.20551662441582574
1_S10E07_247,0,Happiness,Happiness,"Uh, she's enjoyed living with you. It's called being in love.",0.720326840877533,0.6888217926025391,0.8616096989101757,0.6480548956290378,0.14704688321321177,-0.14128285803264273,0.04076689697350122,0.14128285803264273,0.04076689697350122
1_S10E09_021,1,Anger,Happiness,"Oh, good, maybe he can build a nicer bridge to live under.",0.8969480991363525,0.7646212577819824,0.7757391035834346,0.5353260894551879,0.259360549854754,0.12120899555291798,0.22929516832679453,0.12120899555291798,0.22929516832679453
1_S10E09_324,0,Frustration,Frustration,I think I hate all of you nerds.,0.26519161462783813,0.8726258277893066,0.20667479109799122,0.7292529646322149,0.15485475945506294,0.05851682352984691,0.14337286315709175,0.05851682352984691,0.14337286315709175
1_S10E10_269,1,Anger,Neutral,"Oh, yeah, I read about that on WhoGivesACrap.com",0.5178483128547668,0.675766110420227,0.6029247534473099,0.4206258732566131,0.2689508158823871,-0.08507644059254305,0.25514023716361395,0.08507644059254305,0.25514023716361395
1_S10E14_032,1,Ridicule,Neutral,"So, normal. Yeah--",0.6528141498565674,0.8278813362121582,0.6626109525329695,0.4315826592887829,0.3964197506102567,-0.00979680267640215,0.3962986769233753,0.00979680267640215,0.3962986769233753
1_S10E16_009,1,Ridicule,Surprise,"Aw, look at you watching sports.",0.8214874267578125,0.6805838942527771,0.5644830015677372,0.4970687446091547,0.3157991208284186,0.25700442519007527,0.18351514964362242,0.25700442519007527,0.18351514964362242
1_S10E17_287,1,Disgust,Happiness,"Yeah, that's working out great for me.",0.7198538780212402,0.8320041298866272,0.780947799758728,0.5356439256598282,0.3025918669141923,-0.06109392173748773,0.296360204226799,0.06109392173748773,0.296360204226799
1_S10E18_266,1,Ridicule,Surprise,Do you actually pay for that haircut?,0.4058651924133301,0.627408504486084,0.5395350389760006,0.5022383859887849,0.18312614899220642,-0.13366984656267056,0.1251701184972991,0.13366984656267056,0.1251701184972991
1_S10E18_423,1,Ridicule,Neutral,More reasons for you to stay.,0.7355928421020508,0.6865799427032471,0.5025737851898282,0.36276523588777726,0.3989409044385525,0.23301905691222258,0.3238147068154698,0.23301905691222258,0.3238147068154698
1_S11E01_100,0,Disgust,Neutral,"Okay, you can stop leading with that part of the story.",0.7115150690078735,0.825874388217926,0.5814639519638598,0.3953423409850648,0.44974563559740566,0.13005111704401373,0.4305320472328612,0.13005111704401373,0.4305320472328612
1_S11E02_030,1,Disgust,Surprise,Really? You?,0.3815291225910187,0.6963706016540527,0.5423361907715876,0.5287769542831686,0.23226395289821963,-0.1608070681805689,0.1675936473708841,0.1608070681805689,0.1675936473708841
1_S11E03_006,0,Neutral,Neutral,I thought we agreed on June 15.,0.7163723707199097,0.6688934564590454,0.5643858978377305,0.4519890916373465,0.26485352823375796,0.15198647288217915,0.2169043648216989,0.15198647288217915,0.2169043648216989
1_S11E03_220,0,Neutral,Neutral,"Honey, that's you.",0.605599045753479,0.7811150550842285,0.5610106136612729,0.4077548733130833,0.3760132359487148,0.04458843209220609,0.3733601817711452,0.04458843209220609,0.3733601817711452
1_S11E03_321,0,Neutral,Neutral,What's to worry about?,0.37482622265815735,0.5209100246429443,0.5060100746552572,0.528934571802931,0.131429054557658,-0.1311838519970998,-0.008024547159986684,0.1311838519970998,0.008024547159986684
1_S11E04_016,0,Neutral,Neutral,"Well, it's a boy.",0.23588773608207703,0.5373712778091431,0.5488459936481923,0.42181958329318725,0.33360915018075826,-0.3129582575661153,0.11555169451595582,0.3129582575661153,0.11555169451595582
1_S11E04_137,0,Happiness,Happiness,"""Daddy's little girl""?",0.6822339296340942,0.6833081245422363,0.5122681195126507,0.4135216830546433,0.3188621969139287,0.16996581012144352,0.269786441487593,0.16996581012144352,0.269786441487593
1_S11E04_162,0,Neutral,Neutral,It's more of a tradition.,0.37074390053749084,0.4849606156349182,0.6049053493054622,0.4141842538251485,0.2446239511579819,-0.2341614487679714,0.0707763618097697,0.2341614487679714,0.0707763618097697
1_S11E04_298,0,Neutral,Neutral,"No, I'm fine.",0.41829976439476013,0.5007749795913696,0.694576887479598,0.4469207510542167,0.2814770446614902,-0.2762771230848379,0.05385422853715294,0.2762771230848379,0.05385422853715294
1_S11E05_005,0,Happiness,Happiness,"Yeah, which is why it's okay.",0.6719627380371094,0.722025990486145,0.7138983609713855,0.45021662417293795,0.27502532262770457,-0.04193562293427611,0.27180936631320707,0.04193562293427611,0.27180936631320707
1_S11E05_060,0,Disgust,Neutral,Wha... No!,0.532996654510498,0.864707350730896,0.3620848584567932,0.46197724934204876,0.4374955732290035,0.17091179605370482,0.40273010138884724,0.17091179605370482,0.40273010138884724
1_S11E05_193,1,Ridicule,Neutral,I thought his work wife was standing in my kitchen.,0.7018581628799438,0.7925156354904175,0.5088219150648777,0.38498437057426405,0.45093760638771263,0.19303624781506612,0.40753126491615344,0.19303624781506612,0.40753126491615344
1_S11E05_370,0,Fear,Fear,"Leonard, what are you doing?",0.5260874032974243,0.7357797622680664,0.5346529727894938,0.46567099279543334,0.2702445491156917,-0.008565569492069436,0.27010876947263307,0.008565569492069436,0.27010876947263307
1_S11E05_402,0,Surprise,Surprise,"Oh, my God, you're still here?",0.7588434219360352,0.8458738923072815,0.5600732951037417,0.6500889194668942,0.2790005715245709,0.19877012683229345,0.19578497284038732,0.19877012683229345,0.19578497284038732
1_S11E06_060,0,Neutral,Neutral,Gift shop.,0.6729283332824707,0.6313818693161011,0.5018368404721986,0.3641222139539015,0.31733266818335787,0.17109149281027214,0.2672596553621996,0.17109149281027214,0.2672596553621996
1_S11E07_153,0,Fear,Fear,"Just a minute, I want to make sure Leonard can't hear us.",0.4119834005832672,0.4874188303947449,0.5726821263184739,0.48771670823294044,0.16069900181434132,-0.16069872573520672,-0.00029787783819557045,0.16069872573520672,0.00029787783819557045
1_S11E07_161,1,Ridicule,Sadness,I don't know. Poor Bert?,0.36805710196495056,0.7567980885505676,0.42735532267633075,0.5323461145345028,0.23215289707269177,-0.05929822071138019,0.22445197401606487,0.05929822071138019,0.22445197401606487
1_S11E07_220,0,Frustration,Frustration,I should get a haircut; this thing's going south fast.,0.6410989761352539,0.6992338299751282,0.5383171157232892,0.45927203596013266,0.2610474543385546,0.10278186041196469,0.2399617940149955,0.10278186041196469,0.2399617940149955
1_S11E07_381,0,Neutral,Neutral,Bert asked for my help.,0.41513627767562866,0.6547454595565796,0.5047510048306877,0.36229327055549987,0.30587429145745304,-0.08961472715505903,0.2924521890010797,0.08961472715505903,0.2924521890010797
1_S11E07_415,0,Excitement,Excitement,Give him a chance. He's gonna get this.,0.7548415660858154,0.8263669013977051,0.7092589769523355,0.4711758971076665,0.35810392620114884,0.0455825891334799,0.3551910042900386,0.0455825891334799,0.3551910042900386
1_S11E08_283,0,Anger,Anger,Get to the point! Oh.,0.49764934182167053,0.913630485534668,0.49540716680629343,0.3723127220768749,0.5413224070586278,0.0022421750153771014,0.541317763457793,0.0022421750153771014,0.541317763457793
1_S11E08_428,0,Neutral,Neutral,"Well, that doesn't help at all.",0.6753097772598267,0.6806827187538147,0.2958116971015794,0.4957201083678422,0.422172903067675,0.37949808015824726,0.1849626103859725,0.37949808015824726,0.1849626103859725
1_S11E10_062,0,Neutral,Neutral,Why not hexadecimal?,0.4863419830799103,0.6388180255889893,0.49580215415146617,0.4893384996212929,0.14977858164714444,-0.00946017107155589,0.14947952596769637,0.00946017107155589,0.14947952596769637
1_S11E10_143,0,Neutral,Neutral,Stop apologizing!,0.3353024423122406,0.7251827120780945,0.2933475465055398,0.5840079602073586,0.1472770309583778,0.04195489580670081,0.14117475187073592,0.04195489580670081,0.14117475187073592
1_S11E10_228,1,Ridicule,Sadness,"while we're apart, can I see other needy Indian men?",0.4568152129650116,0.7180966138839722,0.5474262285674982,0.48687408739561444,0.24834293407337638,-0.09061101560248663,0.23122252648835773,0.09061101560248663,0.23122252648835773
1_S11E11_077,0,Neutral,Neutral,I don't know.,0.20667320489883423,0.40736281871795654,0.4234297345594627,0.5185346696111748,0.24360331192646553,-0.21675652966062847,-0.11117185089321824,0.21675652966062847,0.11117185089321824
1_S11E11_182,0,Happiness,Happiness,"Oh, fun. Can I help?",0.9672555923461914,0.873237133026123,0.7712610112876384,0.6550252985486167,0.2933091892702245,0.19599458105855305,0.21821183447750636,0.19599458105855305,0.21821183447750636
1_S11E11_217,0,Excitement,Excitement,"Great, 'cause it's tomorrow, and I need you to plan it.",0.7824563980102539,0.7095380425453186,0.7728924827133464,0.5412113692273908,0.16859815368528452,0.009563915296907477,0.16832667331792783,0.009563915296907477,0.16832667331792783
1_S11E11_343,0,Neutral,Neutral,"Oh, grow up.",0.4381750822067261,0.7811546325683594,0.49707463134107116,0.42061713332961437,0.36531691070296374,-0.058899549134345086,0.360537499238745,0.058899549134345086,0.360537499238745
1_S11E12_237,0,Neutral,Neutral,Why can't Amy drive you?,0.18469859659671783,0.6069560050964355,0.503870476366,0.4634592630155261,0.34994571553784193,-0.3191718797692822,0.14349674208090946,0.3191718797692822,0.14349674208090946
1_S11E12_279,0,Neutral,Neutral,"Yeah, did Sheldon send it to you?",0.9269738793373108,0.7612351179122925,0.5403259087564886,0.46392021525800403,0.48774255965068025,0.38664797058082223,0.29731490265428845,0.38664797058082223,0.29731490265428845
1_S11E19_143,1,Ridicule,Neutral,The drone or your stupid robot show,0.2617291212081909,0.583478569984436,0.3196348824309408,0.5744937400870762,0.05859867192241317,-0.057905761222749874,0.008984829897359825,0.057905761222749874,0.008984829897359825
1_S11E20_143,1,Ridicule,Neutral,"Oh, just about who you're marrying.",0.6160528063774109,0.6503320336341858,0.5055541650424983,0.363100445336763,0.3077530423126989,0.1104986413349126,0.2872315882974228,0.1104986413349126,0.2872315882974228
1_S11E21_080,1,Ridicule,Neutral,Is it your teen years?,0.6809036731719971,0.6127341985702515,0.5250891941988258,0.4965362557656206,0.19437107235828352,0.15581447897317124,0.11619794280463086,0.15581447897317124,0.11619794280463086
1_S11E22_149,1,Frustration,Excitement,"If there's someone more relentless than you, I'd like to meet them.",0.32676663994789124,0.4250337481498718,0.6597048405381299,0.5882591437178669,0.37079694601033936,-0.3329382005902387,-0.1632253955679951,0.3329382005902387,0.1632253955679951
1_S11E22_260,1,Ridicule,Neutral,Step one is flunk out of art school.,0.7324799299240112,0.6966894865036011,0.49042051855471863,0.3675944501078966,0.4085294378777844,0.2420594113692926,0.3290950363957045,0.2420594113692926,0.3290950363957045
1_S11E24_338,1,Anger,Excitement,"Oh, science? Shocking!",0.19007807970046997,0.9864656925201416,0.5783454707471252,0.6720835464921368,0.49958753056031135,-0.3882673910466552,0.31438214602800485,0.3882673910466552,0.31438214602800485
1_S12E01_274,0,Frustration,Frustration,Just let it go.,0.3932183086872101,0.6394686102867126,0.511608535014175,0.36711007544702506,0.29697713243576734,-0.11839022632696494,0.2723585348396876,0.11839022632696494,0.2723585348396876
1_S12E01_325,0,Disgust,Disgust,You called him Mike Tyson's little sister.,0.6146074533462524,0.5748172998428345,0.5097055473726547,0.3636247316855277,0.23581075192147663,0.10490190597359772,0.21119256815730675,0.10490190597359772,0.21119256815730675
1_S12E02_006,0,Neutral,Neutral,"I told you, I'm not okay with it.",0.7816452980041504,0.7961631417274475,0.378110933254367,0.48275773529364924,0.5109431791461214,0.4035343647497834,0.3134054064337983,0.4035343647497834,0.3134054064337983
1_S12E02_118,1,Ridicule,Sadness,Is she into you or does she just hate her parents?,0.6821566820144653,0.773116946220398,0.4983902449075083,0.5077719301023605,0.32276629468652196,0.18376643710695706,0.2653450161180374,0.18376643710695706,0.2653450161180374
1_S12E02_262,1,Frustration,Excitement,Riveting.,0.6134852766990662,0.7000972032546997,0.5036478836323715,0.3622109253335952,0.3552905708333187,0.10983739306669471,0.3378862779211045,0.10983739306669471,0.3378862779211045
1_S12E02_274,1,Sadness,Excitement,"Or you can ask me, the geologist who won the MacArthur Genius Grant.",0.648137092590332,0.5815289616584778,0.5032844643627794,0.36385711195725734,0.2614637987499996,0.14485262822755263,0.21767184970122044,0.14485262822755263,0.21767184970122044
1_S12E02_471,1,Ridicule,Neutral,"Yeah, I'm in the mood for orange chicken.",0.6526510715484619,0.6998863816261292,0.6636801681460037,0.4794819495537206,0.22068020901050203,-0.01102909659754181,0.22040443207240856,0.01102909659754181,0.22040443207240856
1_S12E03_118,1,Ridicule,Neutral,"Well, I did take care of Sheldon for 15 years, and he only bite me once",0.44997385144233704,0.536449670791626,0.4907623625262006,0.3927113499813734,0.14941354525540698,-0.040788511083863555,0.14373832081025256,0.040788511083863555,0.14373832081025256
1_S12E03_174,0,Sadness,Sadness,I get that.,0.49732768535614014,0.4044237732887268,0.7005304651668568,0.4426930793324885,0.2067750214795629,-0.20320277981071666,-0.03826930604376172,0.20320277981071666,0.03826930604376172
1_S12E04_003,1,Ridicule,Surprise,"Wait, I'm still in them, right?",0.8440830707550049,0.7547616362571716,0.5117435636191611,0.5099472782761956,0.4127755054226608,0.3323395071358438,0.24481435798097606,0.3323395071358438,0.24481435798097606
1_S12E04_233,0,Disgust,Disgust,How did I betray you?,0.3303190767765045,0.6522718667984009,0.451046374181453,0.5296565868508212,0.17207436536371773,-0.12072729740494847,0.1226152799475797,0.12072729740494847,0.1226152799475797
1_S12E04_249,0,Excitement,Excitement,"You know, I was curious to find out what Tam had done wrong.",0.547188401222229,0.7119810581207275,0.5882618450945906,0.543171125121319,0.1737349166713497,-0.04107344387236156,0.1688099329994085,0.04107344387236156,0.1688099329994085
1_S12E05_110,1,Frustration,Neutral,Yeah. I already got a man for that.,0.8420593738555908,0.7651963233947754,0.6366171128210436,0.4152771428353807,0.40577081652374325,0.2054422610345472,0.3499191805593947,0.2054422610345472,0.3499191805593947
1_S12E06_088,1,Ridicule,Neutral,Maybe he's cranky because he's off his bathroom schedule.,0.7001374959945679,0.7643949389457703,0.47268448366120497,0.3808263108593181,0.44593695212624396,0.2274530123333629,0.38356862808645215,0.2274530123333629,0.38356862808645215
1_S12E06_287,0,Sadness,Sadness,It was. And I'm sorry about earlier.,0.3374616503715515,0.47855281829833984,0.2523833543489279,0.428977464563494,0.0984684322615541,0.08507829602262362,0.04957535373484584,0.08507829602262362,0.04957535373484584
1_S12E06_316,1,Ridicule,Surprise,"Hmm. Look at you, improving on perfection. How so?",0.7664036750793457,0.7066996097564697,0.6168012554400624,0.5016669590354635,0.2538095187805421,0.14960241963928333,0.20503265072100618,0.14960241963928333,0.20503265072100618
1_S12E06_367,0,Neutral,Neutral,"What do you want, Sheldon?",0.6612894535064697,0.7590563297271729,0.5269124787986625,0.45683976790101494,0.3307446470823777,0.13437697470780718,0.3022165618261579,0.13437697470780718,0.3022165618261579
1_S12E06_412,1,Ridicule,Neutral,That's what you said about the butterfly pavilion at the zoo.,0.7125317454338074,0.6595977544784546,0.5104525922926104,0.3681929750354865,0.35461631324075915,0.20207915314119695,0.2914047794429681,0.20207915314119695,0.2914047794429681
1_S12E07_005,0,Happiness,Happiness,"I'm gonna hook up the garden hose, so it has running water.",0.4877817928791046,0.607040286064148,0.5131430809899935,0.36531304495348155,0.2430540146338212,-0.02536128811088889,0.2417272411106664,0.02536128811088889,0.2417272411106664
1_S12E07_179,0,Neutral,Neutral,"Yeah, sure. You slept with your husband.",0.5409337878227234,0.623112678527832,0.6432179301817667,0.42312595848947165,0.22462576426097375,-0.10228414235904326,0.19998672003836038,0.10228414235904326,0.19998672003836038
1_S12E08_023,1,Sadness,Happiness,"Yeah. And my mom loves Penny, which is weird, because I never knew she could love.",0.7351195812225342,0.7115470170974731,0.735718553470386,0.5445471602052134,0.16700093104467686,-0.0005989722478517701,0.1669998568922597,0.0005989722478517701,0.1669998568922597
1_S12E08_071,0,Neutral,Neutral,It doesn't have to be tonight.,0.33738455176353455,0.5908872485160828,0.37013543603119786,0.44482756358333436,0.1496865123615605,-0.032750884267663316,0.1460596849327484,0.032750884267663316,0.1460596849327484
1_S12E08_098,1,Frustration,Neutral,"Yeah, you're gonna need to show your work on that.",0.7527137994766235,0.7231032848358154,0.545811270598456,0.3780580188438898,0.40232436172772296,0.2069025288781675,0.34504526599192564,0.2069025288781675,0.34504526599192564
1_S12E08_445,1,Frustration,Happiness,(chuckles) Couldn't think of a single reason not to.,0.73065185546875,0.7476487755775452,0.5534973620586234,0.42576385345747864,0.3674147760006936,0.17715449341012657,0.32188492212006653,0.17715449341012657,0.32188492212006653
1_S12E09_090,1,Frustration,Neutral,You mean the last two minutes or the last 20 years?,0.438650518655777,0.5877164602279663,0.48515628332170535,0.4796343268361983,0.11766279660826803,-0.04650576466592837,0.10808213339176803,0.04650576466592837,0.10808213339176803
1_S12E09_175,0,Excitement,Excitement,"All right, great, can we go?",0.8339365720748901,0.883760929107666,0.7080465143578165,0.5407841152909485,0.3653510660281087,0.12589005771707362,0.3429768138167175,0.12589005771707362,0.3429768138167175
1_S12E10_076,0,Surprise,Neutral,You or the steak?,0.7627964019775391,0.7949224710464478,0.5046371398548821,0.45052655065959896,0.4304123076758138,0.25815926212265694,0.3443959203868488,0.25815926212265694,0.3443959203868488
1_S12E11_072,1,Disgust,Neutral,"No offense, worker bees.",0.6270412802696228,0.6199895143508911,0.4308741022789568,0.4468191622424936,0.2616668350597149,0.19616717799066602,0.17317035210839754,0.19616717799066602,0.17317035210839754
1_S12E11_216,1,Ridicule,Neutral,Maybe she doesn't have tip money?,0.4067119061946869,0.7404642701148987,0.47131329491914997,0.4548327556982432,0.2928458663752678,-0.06460138872446308,0.28563151441665546,0.06460138872446308,0.28563151441665546
1_S12E15_013,1,Disgust,Excitement,"Yeah, and we don't find it weird at all.",0.5266505479812622,0.6748711466789246,0.5934661960788042,0.4379866452679559,0.24612719849585457,-0.06681564809754204,0.23688450141096867,0.06681564809754204,0.23688450141096867
1_S12E15_273,1,Disgust,Neutral,"I told you, if we left pizza on the counter,",0.4967960715293884,0.6468511819839478,0.4985911442627236,0.3710932451194933,0.2757637794016074,-0.001795072733335179,0.27575793686445443,0.001795072733335179,0.27575793686445443
1_S12E18_159,1,Ridicule,Happiness,"Honey, remember, she's my child, too.",0.6713086366653442,0.6915260553359985,0.557881192475143,0.4071585834202896,0.306154608293347,0.11342744419020123,0.28436747191570894,0.11342744419020123,0.28436747191570894
1_S12E18_290,1,Ridicule,Neutral,But the time machine thing is probably more likely.,0.725715696811676,0.6803535223007202,0.5202003963827456,0.4192981436255891,0.3322445627028524,0.2055153004289304,0.2610553786751311,0.2055153004289304,0.2610553786751311
1_S12E19_143,1,Disgust,Surprise,Numb your brain with alcohol and watch a reality show where wealthy people pick fake arguments with each other?,0.6325390338897705,0.7331036329269409,0.5039571469487731,0.39726679024672373,0.3596104650183645,0.12858188694099737,0.3358368426802172,0.12858188694099737,0.3358368426802172
1_S12E21_285,1,Ridicule,Surprise,You sure you're not thinking about your husband?,0.6233316659927368,0.721434473991394,0.4921902075781131,0.48307361844793795,0.27205510392294213,0.1311414584146237,0.2383608555434561,0.1311414584146237,0.2383608555434561
1_S12E22_211,1,Ridicule,Neutral,"So, you're an Indian giver?",0.6748831272125244,0.5753213167190552,0.5387867776198096,0.5097823436202434,0.15105486873089924,0.13609634959271477,0.06553897309881174,0.13609634959271477,0.06553897309881174
1_S12E23_576,1,Frustration,Happiness,Welcome to my life.,0.9278876781463623,0.8169461488723755,0.8060920922433283,0.5933346828558792,0.25462963786548887,0.12179558590303396,0.22361146601649629,0.12179558590303396,0.22361146601649629
2_1,0,Neutral,Neutral,"Yes you can. You're thinking about time, you can't go back in time.",0.659878671169281,0.7015756964683533,0.5886278743281356,0.41376609303639184,0.296497966060749,0.07125079684114544,0.28780960343196144,0.07125079684114544,0.28780960343196144
2_103,1,Frustration,Excitement,"No, this is just part of a daredevil game that I play called wait until last moment before I burst and die",0.6427410244941711,0.7150774598121643,0.4556166519250297,0.439194493473512,0.3333570787087156,0.18712437256914144,0.2758829663386523,0.18712437256914144,0.2758829663386523
2_105,1,Ridicule,Neutral,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.,0.744141161441803,0.7445627450942993,0.5924059144100878,0.5185215907248882,0.27224655858326574,0.15173524703171515,0.22604115436941108,0.15173524703171515,0.22604115436941108
2_11,1,Frustration,Neutral,His cappucino maker.,0.8702799677848816,0.8348830938339233,0.501911185445537,0.36266005387435235,0.5989074713766978,0.36836878233934456,0.472223039959571,0.36836878233934456,0.472223039959571
2_111,0,Surprise,Surprise,What was that?!,0.4800538122653961,0.9041598439216614,0.5216727077207054,0.5127580673569206,0.39360828644345786,-0.04161889545530928,0.39140177656474073,0.04161889545530928,0.39140177656474073
2_115,1,Ridicule,Sadness,"I am sorry, we donÕt have your sheep.",0.5849123001098633,0.6629666686058044,0.2275266019772239,0.4082640357248746,0.4388598505516673,0.3573856981326394,0.25470263288092987,0.3573856981326394,0.25470263288092987
2_12,0,Happiness,Happiness,I studied for a year in Barcelona.,0.630505383014679,0.5848860144615173,0.5280585209831158,0.37558910737813805,0.23302479450647057,0.10244686203156317,0.20929690708337928,0.10244686203156317,0.20929690708337928
2_120,1,Frustration,Happiness,"You know some might find it amusing, I myself find it regular.",0.7861043214797974,0.7625946998596191,0.8112224634790794,0.6475928119176644,0.11771302089280532,-0.025118141999282084,0.11500188794195476,0.025118141999282084,0.11500188794195476
2_121,1,Anger,Neutral,What was I doing? My ben gazara in person?,0.5389351844787598,0.6652870178222656,0.4998648081646875,0.5009982043867127,0.1688706858083579,0.039070376314072286,0.1642888134355529,0.039070376314072286,0.1642888134355529
2_123,1,Ridicule,Sadness,Nooo!,0.560637891292572,0.758382260799408,0.33910166441332745,0.46818422411786403,0.36509341313383736,0.22153622687924457,0.2901980366815439,0.22153622687924457,0.2901980366815439
2_124,1,Ridicule,Sadness,I am so confused as to what we have been doing so far.,0.6733134388923645,0.6701503992080688,0.4352655179260924,0.5414899328806415,0.27059255028909346,0.2380479209662721,0.12866046632742734,0.2380479209662721,0.12866046632742734
2_126,1,Anger,Neutral,No I am upset because Joe Piscapo didn't get the lead role in rain man.,0.2868447005748749,0.7683157920837402,0.23412892856477968,0.4123417430189497,0.3598561882560896,0.0527157720100952,0.3559740490647905,0.0527157720100952,0.3559740490647905
2_129,1,Anger,Surprise,What are these? Claws?,0.7872782349586487,0.7352469563484192,0.5002218527594338,0.4891444123912409,0.37811086826947543,0.2870563821992149,0.2461025439571783,0.2870563821992149,0.2461025439571783
2_131,0,Sadness,Sadness,I really don't wanna sit with Allen Iverson over there .,0.6989728808403015,0.7806316614151001,0.31505311822981996,0.49467531599803355,0.47871224718736116,0.38391976261048155,0.28595634541706655,0.38391976261048155,0.28595634541706655
2_134,0,Sadness,Sadness,Paper cut!,0.705653727054596,0.8717236518859863,0.5014906112479434,0.364905419127209,0.5463948196246107,0.20416311580665258,0.5068182327587774,0.20416311580665258,0.5068182327587774
2_140,1,Ridicule,Sadness,Sarcastic? Us? Nooo.,0.5944055318832397,0.8256005048751831,0.3659924244144812,0.47975645109634757,0.41446430147566715,0.22841310746875854,0.34584405377883554,0.22841310746875854,0.34584405377883554
2_144,1,Frustration,Neutral,Lords of Arabia,0.7772475481033325,0.6698005199432373,0.5032048405587314,0.3681746729631252,0.4075261428728785,0.27404270754460114,0.3016258469801121,0.27404270754460114,0.3016258469801121
2_149,0,Neutral,Neutral,Thank you.,0.6499955058097839,0.6126841306686401,0.7837424933532074,0.45522317022135,0.20659673458678807,-0.1337469875434235,0.15746096044729013,0.1337469875434235,0.15746096044729013
2_170,1,Ridicule,Neutral,The British are coming?,0.5784876942634583,0.6022429466247559,0.5123531289723063,0.4754311002536952,0.14302106525364408,0.06613456529115191,0.12681184637106063,0.06613456529115191,0.12681184637106063
2_172,1,Frustration,Excitement,The whole thing! Can we go?,0.520815908908844,0.8843182325363159,0.5442943599447888,0.47313642508827275,0.4118515708835975,-0.023478451035944814,0.41118180744804317,0.023478451035944814,0.41118180744804317
2_173,0,Sadness,Sadness,We- we had our first fight this morning.,0.43814775347709656,0.44328248500823975,0.6513403920689693,0.5513444764690318,0.23901567971210003,-0.21319263859187276,-0.1080619914607921,0.21319263859187276,0.1080619914607921
2_176,0,Fear,Happiness,I'm the ruptured spleen.,0.7308387756347656,0.678497314453125,0.501882697418102,0.36373588393032935,0.38922441328507607,0.22895607821666364,0.31476143052279565,0.22895607821666364,0.31476143052279565
2_177,1,Ridicule,Excitement,I can show you an ID if you want?,0.9076175689697266,0.703843355178833,0.5322982314469494,0.4188716071614358,0.47124675307807395,0.37531933752277713,0.2849717480173972,0.37531933752277713,0.2849717480173972
